ShiftId,EmployeeId,SiteId,ShiftType,ShiftStartedAt,ShiftEndedAt,ShiftDurationHours,ExpectedProductiveHours,ActualProductiveHours
SHF-007197,EMP-0209,SIT-0001,Attended,2025-05-27 01:00:00,2025-05-27 07:00:00,6.0,5.5200000000000005,4.9799999999999995
SHF-015311,EMP-0016,SIT-0001,Attended,2025-09-08 11:00:00,2025-09-08 19:00:00,8.0,4.88,5.52
SHF-011614,EMP-0164,SIT-0004,Attended,2025-04-28 15:00:00,2025-04-28 18:00:00,3.0,1.8900000000000001,2.04
SHF-004605,EMP-0098,SIT-0004,Unplanned,2025-03-01 04:00:00,2025-03-01 07:00:00,3.0,2.46,1.98
SHF-017026,EMP-0198,SIT-0009,Missed,2025-03-08 07:00:00,2025-03-08 15:00:00,8.0,5.44,6.48
SHF-015683,EMP-0173,SIT-0009,Attended,2025-12-11 16:00:00,2025-12-12 00:00:00,8.0,7.52,6.64
SHF-017612,EMP-0015,SIT-0003,Attended,2025-03-25 04:00:00,2025-03-25 11:00:00,7.0,5.81,5.739999999999999
SHF-007270,EMP-0255,SIT-0006,Attended,2025-12-14 05:00:00,2025-12-14 09:00:00,4.0,2.76,3.24
SHF-018284,EMP-0409,SIT-0009,Attended,2025-12-07 00:00:00,2025-12-07 08:00:00,8.0,6.96,6.16
SHF-005625,EMP-0066,SIT-0003,Attended,2025-07-25 23:00:00,2025-07-26 03:00:00,4.0,3.4,2.64
SHF-012003,EMP-0007,SIT-0010,Unplanned,2025-08-27 01:00:00,2025-08-27 06:00:00,5.0,4.699999999999999,4.65
SHF-005265,EMP-0467,SIT-0006,Missed,2025-05-24 11:00:00,2025-05-24 15:00:00,4.0,3.56,3.96
SHF-010456,EMP-0210,SIT-0009,Missed,2025-05-25 01:00:00,2025-05-25 08:00:00,7.0,6.09,4.55
SHF-003974,EMP-0428,SIT-0010,Attended,2025-02-21 12:00:00,2025-02-21 18:00:00,6.0,4.32,3.7800000000000002
SHF-013364,EMP-0287,SIT-0003,Unplanned,2025-11-09 04:00:00,2025-11-09 10:00:00,6.0,5.58,5.9399999999999995
SHF-005782,EMP-0321,SIT-0007,Attended,2025-09-14 08:00:00,2025-09-14 11:00:00,3.0,1.98,2.2199999999999998
SHF-011973,EMP-0296,SIT-0003,Attended,2025-07-16 05:00:00,2025-07-16 12:00:00,7.0,6.16,4.2
SHF-018328,EMP-0434,SIT-0002,Attended,2025-07-12 09:00:00,2025-07-12 15:00:00,6.0,4.199999999999999,5.9399999999999995
SHF-016768,EMP-0392,SIT-0006,Missed,2025-01-29 19:00:00,2025-01-29 22:00:00,3.0,2.16,2.55
SHF-018146,EMP-0192,SIT-0002,Attended,2025-09-07 13:00:00,2025-09-07 19:00:00,6.0,4.199999999999999,3.9000000000000004
SHF-015531,EMP-0072,SIT-0002,Attended,2025-11-29 19:00:00,2025-11-29 22:00:00,3.0,2.07,2.13
SHF-011766,EMP-0266,SIT-0009,Attended,2025-04-24 22:00:00,2025-04-25 01:00:00,3.0,2.4000000000000004,2.67
SHF-018109,EMP-0475,SIT-0004,Attended,2025-06-30 06:00:00,2025-06-30 13:00:00,7.0,6.44,5.25
SHF-003299,EMP-0156,SIT-0003,Attended,2025-12-08 23:00:00,2025-12-09 03:00:00,4.0,3.56,3.72
SHF-000286,EMP-0255,SIT-0009,Missed,2025-01-28 11:00:00,2025-01-28 14:00:00,3.0,2.16,2.4899999999999998
SHF-006453,EMP-0277,SIT-0006,Attended,2025-07-21 07:00:00,2025-07-21 14:00:00,7.0,5.18,7.0
SHF-010297,EMP-0104,SIT-0001,Attended,2025-04-01 03:00:00,2025-04-01 07:00:00,4.0,2.4,3.6
SHF-009520,EMP-0076,SIT-0008,Attended,2025-11-10 20:00:00,2025-11-11 02:00:00,6.0,4.68,4.68
SHF-008822,EMP-0203,SIT-0001,Attended,2025-10-27 11:00:00,2025-10-27 16:00:00,5.0,3.8,3.75
SHF-005050,EMP-0301,SIT-0007,Attended,2025-09-13 06:00:00,2025-09-13 11:00:00,5.0,4.4,4.2
SHF-016043,EMP-0035,SIT-0005,Attended,2025-11-30 12:00:00,2025-11-30 16:00:00,4.0,2.8,2.56
SHF-017764,EMP-0003,SIT-0005,Attended,2025-09-12 14:00:00,2025-09-12 19:00:00,5.0,3.1,3.85
SHF-019939,EMP-0395,SIT-0009,Attended,2025-11-30 13:00:00,2025-11-30 20:00:00,7.0,5.88,6.510000000000001
SHF-000361,EMP-0437,SIT-0002,Missed,2025-03-22 22:00:00,2025-03-23 02:00:00,4.0,2.8,3.24
SHF-017698,EMP-0067,SIT-0009,Missed,2025-10-08 21:00:00,2025-10-09 00:00:00,3.0,2.16,2.0999999999999996
SHF-019183,EMP-0286,SIT-0002,Missed,2025-02-15 19:00:00,2025-02-16 01:00:00,6.0,4.74,4.92
SHF-014488,EMP-0341,SIT-0009,Unplanned,2025-06-27 12:00:00,2025-06-27 15:00:00,3.0,2.13,1.7999999999999998
SHF-016163,EMP-0393,SIT-0010,Unplanned,2025-06-25 01:00:00,2025-06-25 09:00:00,8.0,5.84,7.92
SHF-005149,EMP-0089,SIT-0007,Attended,2025-04-02 19:00:00,2025-04-03 01:00:00,6.0,4.4399999999999995,4.5
SHF-000397,EMP-0274,SIT-0004,Attended,2025-05-30 12:00:00,2025-05-30 17:00:00,5.0,3.4499999999999997,4.2
SHF-007112,EMP-0146,SIT-0010,Missed,2025-03-21 15:00:00,2025-03-21 22:00:00,7.0,6.6499999999999995,6.510000000000001
SHF-016601,EMP-0151,SIT-0003,Attended,2025-03-17 14:00:00,2025-03-17 18:00:00,4.0,3.04,2.44
SHF-001520,EMP-0421,SIT-0001,Unplanned,2025-02-22 13:00:00,2025-02-22 18:00:00,5.0,4.3,4.35
SHF-013685,EMP-0476,SIT-0006,Attended,2025-06-06 05:00:00,2025-06-06 10:00:00,5.0,3.0,3.75
SHF-002049,EMP-0273,SIT-0009,Missed,2025-09-25 22:00:00,2025-09-26 05:00:00,7.0,5.32,5.95
SHF-018704,EMP-0211,SIT-0005,Attended,2025-06-01 08:00:00,2025-06-01 15:00:00,7.0,4.62,6.23
SHF-010755,EMP-0277,SIT-0003,Attended,2025-10-20 14:00:00,2025-10-20 19:00:00,5.0,4.699999999999999,3.05
SHF-014972,EMP-0324,SIT-0002,Attended,2025-06-03 13:00:00,2025-06-03 21:00:00,8.0,4.88,6.0
SHF-009115,EMP-0155,SIT-0010,Unplanned,2025-08-09 11:00:00,2025-08-09 19:00:00,8.0,5.84,5.12
SHF-004782,EMP-0031,SIT-0004,Attended,2025-10-21 15:00:00,2025-10-21 19:00:00,4.0,3.32,2.56
SHF-018575,EMP-0380,SIT-0004,Missed,2025-09-27 21:00:00,2025-09-28 05:00:00,8.0,6.32,6.16
SHF-012351,EMP-0304,SIT-0001,Attended,2025-07-12 11:00:00,2025-07-12 18:00:00,7.0,6.16,4.69
SHF-010733,EMP-0134,SIT-0007,Unplanned,2025-06-13 18:00:00,2025-06-13 22:00:00,4.0,3.2,3.56
SHF-005923,EMP-0460,SIT-0010,Missed,2025-06-02 05:00:00,2025-06-02 11:00:00,6.0,4.92,4.26
SHF-003972,EMP-0253,SIT-0007,Missed,2025-07-01 00:00:00,2025-07-01 08:00:00,8.0,6.08,7.36
SHF-009261,EMP-0117,SIT-0008,Attended,2025-12-29 09:00:00,2025-12-29 15:00:00,6.0,5.34,4.86
SHF-001358,EMP-0269,SIT-0004,Attended,2025-04-10 03:00:00,2025-04-10 10:00:00,7.0,5.25,6.3
SHF-018184,EMP-0203,SIT-0010,Attended,2025-01-18 20:00:00,2025-01-19 00:00:00,4.0,2.96,3.12
SHF-003654,EMP-0349,SIT-0010,Attended,2025-07-09 05:00:00,2025-07-09 12:00:00,7.0,5.18,6.44
SHF-010940,EMP-0105,SIT-0006,Missed,2025-03-10 00:00:00,2025-03-10 06:00:00,6.0,5.64,4.800000000000001
SHF-007094,EMP-0450,SIT-0008,Missed,2025-12-16 08:00:00,2025-12-16 13:00:00,5.0,3.9000000000000004,4.1499999999999995
SHF-005201,EMP-0063,SIT-0007,Attended,2025-07-18 12:00:00,2025-07-18 20:00:00,8.0,5.12,6.0
SHF-010556,EMP-0386,SIT-0005,Attended,2025-03-20 02:00:00,2025-03-20 06:00:00,4.0,3.28,2.6
SHF-010377,EMP-0157,SIT-0005,Attended,2025-09-05 06:00:00,2025-09-05 12:00:00,6.0,5.04,5.34
SHF-011406,EMP-0164,SIT-0009,Attended,2025-12-09 00:00:00,2025-12-09 05:00:00,5.0,3.0,3.1
SHF-010303,EMP-0396,SIT-0003,Attended,2025-03-30 04:00:00,2025-03-30 12:00:00,8.0,7.36,6.8
SHF-004697,EMP-0417,SIT-0008,Unplanned,2025-11-29 00:00:00,2025-11-29 08:00:00,8.0,5.52,5.36
SHF-000340,EMP-0433,SIT-0007,Unplanned,2025-11-01 07:00:00,2025-11-01 13:00:00,6.0,4.199999999999999,5.22
SHF-001065,EMP-0066,SIT-0005,Attended,2025-01-08 01:00:00,2025-01-08 06:00:00,5.0,3.5999999999999996,3.3000000000000003
SHF-007551,EMP-0477,SIT-0001,Attended,2025-05-29 00:00:00,2025-05-29 05:00:00,5.0,4.699999999999999,3.15
SHF-004507,EMP-0158,SIT-0008,Attended,2025-09-15 20:00:00,2025-09-16 00:00:00,4.0,3.68,2.76
SHF-010367,EMP-0468,SIT-0004,Attended,2025-11-07 17:00:00,2025-11-08 01:00:00,8.0,6.4,6.96
SHF-015426,EMP-0213,SIT-0007,Attended,2025-01-26 22:00:00,2025-01-27 03:00:00,5.0,3.15,3.35
SHF-018710,EMP-0067,SIT-0001,Attended,2025-06-01 15:00:00,2025-06-01 22:00:00,7.0,5.88,5.04
SHF-003504,EMP-0246,SIT-0003,Unplanned,2025-06-04 08:00:00,2025-06-04 11:00:00,3.0,2.67,2.64
SHF-002629,EMP-0270,SIT-0006,Attended,2025-08-10 11:00:00,2025-08-10 15:00:00,4.0,2.4,4.0
SHF-011883,EMP-0088,SIT-0004,Attended,2025-06-18 06:00:00,2025-06-18 09:00:00,3.0,1.9500000000000002,2.46
SHF-014953,EMP-0345,SIT-0010,Attended,2025-04-18 16:00:00,2025-04-19 00:00:00,8.0,4.8,7.68
SHF-007421,EMP-0373,SIT-0008,Attended,2025-09-10 16:00:00,2025-09-11 00:00:00,8.0,6.32,4.8
SHF-000179,EMP-0252,SIT-0002,Attended,2025-11-30 06:00:00,2025-11-30 10:00:00,4.0,2.44,2.96
SHF-002587,EMP-0269,SIT-0006,Attended,2025-09-03 04:00:00,2025-09-03 10:00:00,6.0,4.0200000000000005,5.1
SHF-014177,EMP-0029,SIT-0004,Attended,2025-10-16 01:00:00,2025-10-16 07:00:00,6.0,3.9000000000000004,4.800000000000001
SHF-000044,EMP-0133,SIT-0005,Unplanned,2025-05-19 00:00:00,2025-05-19 08:00:00,8.0,6.16,7.28
SHF-002732,EMP-0480,SIT-0004,Missed,2025-10-01 13:00:00,2025-10-01 16:00:00,3.0,2.7600000000000002,2.16
SHF-009370,EMP-0086,SIT-0006,Attended,2025-06-13 00:00:00,2025-06-13 03:00:00,3.0,1.8900000000000001,2.58
SHF-019274,EMP-0397,SIT-0005,Attended,2025-05-02 21:00:00,2025-05-03 02:00:00,5.0,4.4,4.75
SHF-014921,EMP-0055,SIT-0010,Missed,2025-06-02 19:00:00,2025-06-03 00:00:00,5.0,3.4000000000000004,3.15
SHF-000814,EMP-0269,SIT-0007,Attended,2025-04-27 00:00:00,2025-04-27 08:00:00,8.0,5.92,5.04
SHF-001505,EMP-0106,SIT-0009,Unplanned,2025-06-09 02:00:00,2025-06-09 08:00:00,6.0,3.5999999999999996,4.0200000000000005
SHF-006059,EMP-0075,SIT-0007,Attended,2025-12-31 11:00:00,2025-12-31 18:00:00,7.0,5.95,5.95
SHF-017023,EMP-0361,SIT-0005,Attended,2025-12-20 09:00:00,2025-12-20 12:00:00,3.0,2.04,2.25
SHF-000890,EMP-0204,SIT-0010,Attended,2025-09-07 03:00:00,2025-09-07 09:00:00,6.0,4.86,5.5200000000000005
SHF-010942,EMP-0098,SIT-0002,Attended,2025-03-08 11:00:00,2025-03-08 19:00:00,8.0,7.52,6.72
SHF-003678,EMP-0026,SIT-0010,Attended,2025-04-06 13:00:00,2025-04-06 21:00:00,8.0,6.08,7.2
SHF-014167,EMP-0107,SIT-0008,Attended,2025-08-19 13:00:00,2025-08-19 20:00:00,7.0,6.23,5.53
SHF-016071,EMP-0097,SIT-0001,Attended,2025-08-23 07:00:00,2025-08-23 14:00:00,7.0,6.510000000000001,5.739999999999999
SHF-008133,EMP-0221,SIT-0010,Attended,2025-06-24 09:00:00,2025-06-24 13:00:00,4.0,2.64,3.6
SHF-004184,EMP-0360,SIT-0004,Attended,2025-09-25 16:00:00,2025-09-25 20:00:00,4.0,3.6,2.96
SHF-005114,EMP-0092,SIT-0010,Missed,2025-03-30 08:00:00,2025-03-30 14:00:00,6.0,3.7800000000000002,4.14
SHF-017257,EMP-0430,SIT-0006,Attended,2025-05-10 07:00:00,2025-05-10 10:00:00,3.0,2.52,2.64
SHF-012957,EMP-0039,SIT-0001,Missed,2025-05-03 11:00:00,2025-05-03 18:00:00,7.0,4.48,6.79
SHF-006137,EMP-0355,SIT-0005,Unplanned,2025-12-18 16:00:00,2025-12-18 19:00:00,3.0,2.64,1.9500000000000002
SHF-012066,EMP-0293,SIT-0004,Attended,2025-11-16 02:00:00,2025-11-16 05:00:00,3.0,2.2199999999999998,2.16
SHF-019025,EMP-0444,SIT-0006,Missed,2025-06-26 11:00:00,2025-06-26 15:00:00,4.0,2.48,2.88
SHF-008789,EMP-0071,SIT-0009,Attended,2025-12-25 06:00:00,2025-12-25 11:00:00,5.0,3.25,4.3
SHF-005137,EMP-0341,SIT-0004,Attended,2025-02-14 21:00:00,2025-02-15 01:00:00,4.0,3.32,3.44
SHF-010724,EMP-0316,SIT-0009,Unplanned,2025-10-22 03:00:00,2025-10-22 06:00:00,3.0,2.7,2.4899999999999998
SHF-012608,EMP-0459,SIT-0008,Attended,2025-08-24 16:00:00,2025-08-25 00:00:00,8.0,6.64,4.96
SHF-011447,EMP-0472,SIT-0006,Missed,2025-07-12 04:00:00,2025-07-12 08:00:00,4.0,3.16,2.52
SHF-008146,EMP-0393,SIT-0006,Missed,2025-09-21 07:00:00,2025-09-21 13:00:00,6.0,4.92,5.64
SHF-018543,EMP-0103,SIT-0005,Attended,2025-02-02 20:00:00,2025-02-02 23:00:00,3.0,2.0999999999999996,2.67
SHF-017922,EMP-0147,SIT-0002,Attended,2025-05-18 15:00:00,2025-05-18 20:00:00,5.0,4.699999999999999,4.1
SHF-008288,EMP-0320,SIT-0009,Attended,2025-10-27 11:00:00,2025-10-27 18:00:00,7.0,4.83,6.16
SHF-016153,EMP-0272,SIT-0009,Attended,2025-08-14 09:00:00,2025-08-14 13:00:00,4.0,2.72,3.52
SHF-013814,EMP-0411,SIT-0001,Missed,2025-09-25 10:00:00,2025-09-25 18:00:00,8.0,6.64,7.76
SHF-012708,EMP-0258,SIT-0008,Attended,2025-07-06 19:00:00,2025-07-07 00:00:00,5.0,3.75,3.1
SHF-016677,EMP-0280,SIT-0001,Attended,2025-11-16 21:00:00,2025-11-17 04:00:00,7.0,6.58,4.34
SHF-003995,EMP-0427,SIT-0010,Attended,2025-01-27 13:00:00,2025-01-27 21:00:00,8.0,5.6,7.68
SHF-002129,EMP-0244,SIT-0010,Attended,2025-05-11 23:00:00,2025-05-12 02:00:00,3.0,2.67,2.46
SHF-012142,EMP-0377,SIT-0007,Attended,2025-09-08 23:00:00,2025-09-09 05:00:00,6.0,3.9000000000000004,5.22
SHF-003489,EMP-0347,SIT-0005,Attended,2025-03-13 03:00:00,2025-03-13 07:00:00,4.0,3.16,2.76
SHF-019860,EMP-0044,SIT-0001,Attended,2025-11-13 16:00:00,2025-11-13 22:00:00,6.0,5.34,6.0
SHF-001610,EMP-0214,SIT-0009,Attended,2025-03-01 17:00:00,2025-03-01 22:00:00,5.0,3.65,4.9
SHF-002301,EMP-0203,SIT-0003,Attended,2025-02-22 09:00:00,2025-02-22 15:00:00,6.0,5.46,5.34
SHF-001730,EMP-0189,SIT-0004,Unplanned,2025-01-05 20:00:00,2025-01-06 00:00:00,4.0,3.44,3.28
SHF-000681,EMP-0419,SIT-0009,Attended,2025-12-08 05:00:00,2025-12-08 08:00:00,3.0,2.61,2.34
SHF-009839,EMP-0093,SIT-0006,Attended,2025-08-17 13:00:00,2025-08-17 19:00:00,6.0,3.66,5.82
SHF-009169,EMP-0086,SIT-0005,Attended,2025-06-10 15:00:00,2025-06-10 23:00:00,8.0,5.2,7.6
SHF-001500,EMP-0027,SIT-0002,Missed,2025-06-24 18:00:00,2025-06-24 21:00:00,3.0,2.2800000000000002,2.13
SHF-009667,EMP-0122,SIT-0004,Attended,2025-08-21 23:00:00,2025-08-22 04:00:00,5.0,4.0,4.3
SHF-016934,EMP-0058,SIT-0005,Attended,2025-06-12 15:00:00,2025-06-12 22:00:00,7.0,4.2,6.6499999999999995
SHF-017707,EMP-0166,SIT-0005,Attended,2025-11-30 08:00:00,2025-11-30 12:00:00,4.0,2.72,3.56
SHF-018976,EMP-0034,SIT-0010,Attended,2025-04-25 11:00:00,2025-04-25 16:00:00,5.0,3.65,5.0
SHF-010074,EMP-0343,SIT-0002,Attended,2025-10-16 12:00:00,2025-10-16 20:00:00,8.0,7.36,6.0
SHF-007106,EMP-0416,SIT-0006,Attended,2025-05-24 17:00:00,2025-05-24 22:00:00,5.0,3.3000000000000003,4.2
SHF-007425,EMP-0295,SIT-0008,Attended,2025-02-16 02:00:00,2025-02-16 10:00:00,8.0,6.8,7.36
SHF-019954,EMP-0236,SIT-0004,Attended,2025-10-15 04:00:00,2025-10-15 12:00:00,8.0,7.12,5.68
SHF-007372,EMP-0175,SIT-0008,Attended,2025-01-18 17:00:00,2025-01-18 22:00:00,5.0,4.699999999999999,4.45
SHF-016989,EMP-0173,SIT-0002,Attended,2025-09-01 11:00:00,2025-09-01 15:00:00,4.0,3.2,3.2
SHF-000231,EMP-0001,SIT-0008,Attended,2025-11-30 22:00:00,2025-12-01 05:00:00,7.0,4.41,4.48
SHF-017806,EMP-0238,SIT-0006,Unplanned,2025-08-18 03:00:00,2025-08-18 09:00:00,6.0,5.46,3.7199999999999998
SHF-010100,EMP-0192,SIT-0010,Attended,2025-06-30 00:00:00,2025-06-30 03:00:00,3.0,1.9500000000000002,2.25
SHF-018179,EMP-0034,SIT-0007,Attended,2025-10-28 18:00:00,2025-10-29 00:00:00,6.0,5.22,4.74
SHF-010419,EMP-0325,SIT-0003,Attended,2025-08-26 13:00:00,2025-08-26 19:00:00,6.0,4.5600000000000005,3.9000000000000004
SHF-008587,EMP-0437,SIT-0007,Attended,2025-02-07 19:00:00,2025-02-07 23:00:00,4.0,2.4,2.48
SHF-015733,EMP-0297,SIT-0007,Attended,2025-04-17 03:00:00,2025-04-17 07:00:00,4.0,3.36,3.32
SHF-014451,EMP-0155,SIT-0010,Attended,2025-06-30 09:00:00,2025-06-30 13:00:00,4.0,2.6,2.96
SHF-019458,EMP-0355,SIT-0009,Attended,2025-09-07 12:00:00,2025-09-07 19:00:00,7.0,5.25,4.55
SHF-011523,EMP-0192,SIT-0003,Attended,2025-12-03 11:00:00,2025-12-03 16:00:00,5.0,3.65,3.35
SHF-008555,EMP-0440,SIT-0007,Attended,2025-11-27 04:00:00,2025-11-27 07:00:00,3.0,2.55,2.4000000000000004
SHF-003453,EMP-0395,SIT-0005,Attended,2025-12-06 15:00:00,2025-12-06 23:00:00,8.0,6.96,6.32
SHF-002077,EMP-0258,SIT-0008,Unplanned,2025-06-18 17:00:00,2025-06-18 22:00:00,5.0,3.95,4.2
SHF-019449,EMP-0489,SIT-0006,Attended,2025-02-27 05:00:00,2025-02-27 10:00:00,5.0,3.3000000000000003,4.85
SHF-004907,EMP-0448,SIT-0003,Unplanned,2025-12-26 20:00:00,2025-12-27 03:00:00,7.0,5.53,5.81
SHF-019335,EMP-0396,SIT-0010,Attended,2025-07-21 18:00:00,2025-07-22 00:00:00,6.0,4.26,6.0
SHF-016035,EMP-0290,SIT-0001,Missed,2025-10-30 05:00:00,2025-10-30 08:00:00,3.0,2.46,2.46
SHF-011024,EMP-0479,SIT-0008,Attended,2025-08-30 09:00:00,2025-08-30 12:00:00,3.0,2.0999999999999996,2.4000000000000004
SHF-006585,EMP-0492,SIT-0008,Missed,2025-01-31 03:00:00,2025-01-31 08:00:00,5.0,4.55,4.35
SHF-009746,EMP-0195,SIT-0006,Attended,2025-07-03 00:00:00,2025-07-03 03:00:00,3.0,2.52,2.34
SHF-008548,EMP-0272,SIT-0006,Attended,2025-05-30 03:00:00,2025-05-30 07:00:00,4.0,2.96,3.52
SHF-012410,EMP-0058,SIT-0009,Attended,2025-01-13 10:00:00,2025-01-13 17:00:00,7.0,4.760000000000001,6.58
SHF-000824,EMP-0163,SIT-0005,Attended,2025-06-29 16:00:00,2025-06-30 00:00:00,8.0,7.52,4.88
SHF-007505,EMP-0081,SIT-0010,Attended,2025-10-04 20:00:00,2025-10-05 02:00:00,6.0,4.14,5.28
SHF-009350,EMP-0321,SIT-0003,Attended,2025-11-23 18:00:00,2025-11-24 00:00:00,6.0,4.32,5.28
SHF-009288,EMP-0210,SIT-0010,Attended,2025-07-05 16:00:00,2025-07-05 19:00:00,3.0,1.8900000000000001,2.91
SHF-004054,EMP-0231,SIT-0007,Attended,2025-02-10 07:00:00,2025-02-10 10:00:00,3.0,2.2800000000000002,2.0999999999999996
SHF-015166,EMP-0274,SIT-0004,Attended,2025-03-31 01:00:00,2025-03-31 04:00:00,3.0,2.25,2.16
SHF-006434,EMP-0134,SIT-0009,Unplanned,2025-01-25 14:00:00,2025-01-25 20:00:00,6.0,4.92,4.68
SHF-004324,EMP-0243,SIT-0006,Attended,2025-04-18 08:00:00,2025-04-18 14:00:00,6.0,5.58,3.96
SHF-018724,EMP-0002,SIT-0009,Attended,2025-12-10 22:00:00,2025-12-11 05:00:00,7.0,6.58,4.41
SHF-010855,EMP-0077,SIT-0010,Attended,2025-06-20 13:00:00,2025-06-20 19:00:00,6.0,3.7800000000000002,5.5200000000000005
SHF-005039,EMP-0401,SIT-0010,Attended,2025-06-18 17:00:00,2025-06-19 00:00:00,7.0,4.83,4.8999999999999995
SHF-012091,EMP-0072,SIT-0010,Missed,2025-06-16 02:00:00,2025-06-16 10:00:00,8.0,5.68,4.96
SHF-001983,EMP-0377,SIT-0010,Attended,2025-11-22 05:00:00,2025-11-22 10:00:00,5.0,3.1,4.0
SHF-013455,EMP-0425,SIT-0002,Attended,2025-05-23 12:00:00,2025-05-23 18:00:00,6.0,5.5200000000000005,5.22
SHF-005145,EMP-0096,SIT-0005,Attended,2025-01-30 20:00:00,2025-01-31 01:00:00,5.0,3.95,3.0
SHF-009394,EMP-0310,SIT-0001,Attended,2025-09-10 02:00:00,2025-09-10 09:00:00,7.0,5.32,4.48
SHF-011546,EMP-0230,SIT-0005,Attended,2025-10-03 06:00:00,2025-10-03 12:00:00,6.0,4.0200000000000005,5.04
SHF-004190,EMP-0080,SIT-0008,Attended,2025-02-13 03:00:00,2025-02-13 06:00:00,3.0,2.04,2.94
SHF-018150,EMP-0030,SIT-0004,Attended,2025-04-28 13:00:00,2025-04-28 18:00:00,5.0,4.75,4.9
SHF-017204,EMP-0240,SIT-0009,Missed,2025-02-26 17:00:00,2025-02-26 20:00:00,3.0,2.19,2.67
SHF-017983,EMP-0262,SIT-0001,Unplanned,2025-12-17 13:00:00,2025-12-17 20:00:00,7.0,6.23,6.79
SHF-007410,EMP-0196,SIT-0001,Attended,2025-01-09 04:00:00,2025-01-09 07:00:00,3.0,2.0100000000000002,2.37
SHF-007319,EMP-0148,SIT-0001,Attended,2025-02-20 14:00:00,2025-02-20 17:00:00,3.0,2.61,2.55
SHF-001692,EMP-0179,SIT-0002,Missed,2025-04-03 00:00:00,2025-04-03 06:00:00,6.0,5.46,5.16
SHF-015011,EMP-0284,SIT-0002,Missed,2025-03-25 07:00:00,2025-03-25 13:00:00,6.0,4.800000000000001,4.08
SHF-009621,EMP-0049,SIT-0007,Attended,2025-10-19 21:00:00,2025-10-20 00:00:00,3.0,2.19,2.31
SHF-013374,EMP-0480,SIT-0002,Missed,2025-08-20 22:00:00,2025-08-21 02:00:00,4.0,2.44,2.52
SHF-005097,EMP-0205,SIT-0010,Attended,2025-03-08 04:00:00,2025-03-08 08:00:00,4.0,3.4,3.84
SHF-005287,EMP-0067,SIT-0004,Attended,2025-02-23 07:00:00,2025-02-23 10:00:00,3.0,2.25,2.52
SHF-018244,EMP-0409,SIT-0007,Attended,2025-05-16 10:00:00,2025-05-16 13:00:00,3.0,1.8900000000000001,2.67
SHF-001250,EMP-0410,SIT-0007,Missed,2025-12-08 09:00:00,2025-12-08 14:00:00,5.0,3.8,4.050000000000001
SHF-011735,EMP-0274,SIT-0004,Attended,2025-08-29 21:00:00,2025-08-30 01:00:00,4.0,3.24,3.16
SHF-007139,EMP-0259,SIT-0006,Missed,2025-06-23 13:00:00,2025-06-23 19:00:00,6.0,3.66,4.32
SHF-014189,EMP-0283,SIT-0006,Attended,2025-01-05 04:00:00,2025-01-05 07:00:00,3.0,2.46,2.79
SHF-005586,EMP-0216,SIT-0002,Attended,2025-07-30 06:00:00,2025-07-30 14:00:00,8.0,6.72,7.6
SHF-012175,EMP-0306,SIT-0002,Attended,2025-10-26 07:00:00,2025-10-26 10:00:00,3.0,2.37,2.7
SHF-019743,EMP-0095,SIT-0003,Attended,2025-06-07 09:00:00,2025-06-07 12:00:00,3.0,2.0100000000000002,2.13
SHF-017616,EMP-0251,SIT-0004,Attended,2025-11-25 14:00:00,2025-11-25 17:00:00,3.0,1.98,2.82
SHF-001777,EMP-0042,SIT-0001,Attended,2025-11-23 22:00:00,2025-11-24 04:00:00,6.0,5.1,5.9399999999999995
SHF-013781,EMP-0461,SIT-0008,Missed,2025-04-05 16:00:00,2025-04-05 22:00:00,6.0,4.62,5.22
SHF-011714,EMP-0206,SIT-0004,Attended,2025-04-14 21:00:00,2025-04-15 05:00:00,8.0,5.92,4.8
SHF-017041,EMP-0140,SIT-0003,Attended,2025-11-12 12:00:00,2025-11-12 20:00:00,8.0,4.96,5.92
SHF-013644,EMP-0100,SIT-0004,Attended,2025-10-22 07:00:00,2025-10-22 10:00:00,3.0,2.4000000000000004,2.19
SHF-009648,EMP-0282,SIT-0005,Attended,2025-12-19 08:00:00,2025-12-19 16:00:00,8.0,6.32,7.28
SHF-001728,EMP-0192,SIT-0004,Attended,2025-03-16 11:00:00,2025-03-16 14:00:00,3.0,2.55,2.37
SHF-019255,EMP-0149,SIT-0001,Attended,2025-01-03 17:00:00,2025-01-03 22:00:00,5.0,3.5999999999999996,4.050000000000001
SHF-003218,EMP-0197,SIT-0007,Missed,2025-12-26 18:00:00,2025-12-27 02:00:00,8.0,6.88,6.4
SHF-009354,EMP-0220,SIT-0001,Attended,2025-10-25 02:00:00,2025-10-25 07:00:00,5.0,3.5999999999999996,3.1
SHF-011029,EMP-0414,SIT-0007,Missed,2025-10-04 02:00:00,2025-10-04 10:00:00,8.0,6.32,5.2
SHF-010941,EMP-0120,SIT-0007,Missed,2025-01-13 15:00:00,2025-01-13 19:00:00,4.0,2.56,3.84
SHF-000083,EMP-0458,SIT-0009,Attended,2025-05-23 11:00:00,2025-05-23 18:00:00,7.0,4.27,6.44
SHF-015351,EMP-0131,SIT-0002,Attended,2025-07-24 07:00:00,2025-07-24 15:00:00,8.0,5.2,5.6
SHF-015244,EMP-0300,SIT-0001,Attended,2025-07-20 17:00:00,2025-07-21 01:00:00,8.0,5.52,4.88
