InvoiceId,InvoiceDate,DueDate,PaymentTerms,PaymentDate,PaymentStatus,ClientId,OreType,OreGrade,QuantityTonnes,UnitPrice,InvoiceAmount,CurrencyCode
INV-010622,2025-07-25,2025-08-24,30D,,Overdue,CLI-0003,Coal,High,489,61,29829,AUD
INV-005707,2025-04-03,2025-05-03,30D,,Unpaid,CLI-0002,Coal,Medium,118,71,8378,GBP
INV-009718,2025-07-14,2025-08-13,30D,,Unpaid,CLI-0003,Coal,High,440,66,29040,USD
INV-007899,2025-10-28,2025-11-27,30D,,Unpaid,CLI-0001,Gold,Medium,505,94,47470,CAD
INV-014319,2025-07-21,2025-09-04,45D,,Unpaid,CLI-0003,Coal,Medium,404,77,31108,GBP
INV-009396,2025-07-24,2025-09-07,45D,,Overdue,CLI-0002,Coal,High,707,87,61509,EUR
INV-001028,2025-08-01,2025-08-31,30D,2025-08-23,Paid,CLI-0004,Copper,Low,511,85,43435,GBP
INV-000751,2025-03-18,2025-04-17,30D,2025-03-28,Paid,CLI-0003,Gold,Low,398,78,31044,USD
INV-000270,2025-04-06,2025-05-21,45D,2025-05-12,Paid,CLI-0004,Iron,Medium,668,71,47428,USD
INV-008825,2025-01-21,2025-02-20,30D,2025-01-21,Paid,CLI-0011,Coal,High,496,55,27280,GBP
INV-002497,2025-04-01,2025-05-16,45D,2025-04-14,Paid,CLI-0001,Coal,Low,550,51,28050,USD
INV-010261,2025-02-04,2025-03-21,45D,2025-03-12,Paid,CLI-0004,Coal,Medium,114,75,8550,CAD
INV-010385,2025-01-02,2025-02-01,30D,,Overdue,CLI-0003,Nickel,High,605,51,30855,AUD
INV-009419,2025-07-15,2025-08-29,45D,,Unpaid,CLI-0002,Coal,Medium,358,55,19690,AUD
INV-001588,2025-03-28,2025-05-12,45D,,Overdue,CLI-0018,Gold,Low,513,64,32832,USD
INV-008154,2025-06-09,2025-07-24,45D,,Unpaid,CLI-0003,Silver,Medium,784,96,75264,AUD
INV-016929,2025-08-10,2025-09-24,45D,,Unpaid,CLI-0019,Silver,Medium,101,68,6868,EUR
INV-004589,2025-07-04,2025-08-03,30D,,Unpaid,CLI-0002,Iron,Low,753,61,45933,CAD
INV-008506,2025-09-06,2025-10-06,30D,,Unpaid,CLI-0004,Coal,High,498,68,33864,USD
INV-001838,2025-04-26,2025-05-26,30D,,Unpaid,CLI-0002,Coal,Low,557,67,37319,USD
INV-012735,2025-09-25,2025-10-25,30D,2025-10-13,Paid,CLI-0001,Copper,Low,969,95,92055,USD
INV-013717,2025-03-22,2025-04-21,30D,,Overdue,CLI-0020,Coal,Medium,601,70,42070,CAD
INV-019797,2025-08-03,2025-09-17,45D,,Overdue,CLI-0002,Coal,Low,684,99,67716,AUD
INV-007388,2025-08-30,2025-10-14,45D,,Unpaid,CLI-0001,Coal,Low,597,71,42387,CAD
INV-008306,2025-09-06,2025-10-21,45D,,Overdue,CLI-0014,Coal,High,65,67,4355,EUR
INV-010249,2025-07-14,2025-08-28,45D,,Unpaid,CLI-0004,Coal,Low,244,84,20496,USD
INV-018841,2025-09-07,2025-10-22,45D,2025-10-18,Paid,CLI-0007,Coal,Low,895,55,49225,CAD
INV-016040,2025-01-26,2025-02-25,30D,,Overdue,CLI-0003,Silver,Low,758,97,73526,GBP
INV-014707,2025-08-24,2025-09-23,30D,,Unpaid,CLI-0002,Coal,Low,728,51,37128,AUD
INV-004027,2025-01-09,2025-02-23,45D,2025-01-28,Paid,CLI-0003,Coal,Low,539,97,52283,GBP
INV-013883,2025-03-04,2025-04-18,45D,2025-04-12,Paid,CLI-0002,Coal,Low,432,85,36720,CAD
INV-012271,2025-06-21,2025-07-21,30D,,Overdue,CLI-0002,Nickel,Low,29,85,2465,USD
INV-005556,2025-01-17,2025-03-03,45D,,Overdue,CLI-0002,Iron,Medium,367,77,28259,USD
INV-018145,2025-09-05,2025-10-20,45D,2025-10-02,Paid,CLI-0004,Coal,Low,325,92,29900,USD
INV-001681,2025-06-03,2025-07-03,30D,,Unpaid,CLI-0002,Coal,High,566,54,30564,EUR
INV-007570,2025-10-08,2025-11-07,30D,,Unpaid,CLI-0002,Copper,High,182,88,16016,CAD
INV-015641,2025-10-20,2025-11-19,30D,2025-11-07,Paid,CLI-0002,Gold,Low,399,94,37506,EUR
INV-012574,2025-05-17,2025-06-16,30D,,Unpaid,CLI-0020,Coal,High,113,100,11300,GBP
INV-001003,2025-01-14,2025-02-13,30D,,Unpaid,CLI-0003,Coal,Low,880,96,84480,CAD
INV-007815,2025-08-17,2025-10-01,45D,,Unpaid,CLI-0012,Coal,Low,69,67,4623,GBP
INV-002658,2025-04-23,2025-05-23,30D,,Overdue,CLI-0001,Gold,Low,944,83,78352,EUR
INV-010103,2025-09-03,2025-10-03,30D,,Overdue,CLI-0003,Coal,High,590,66,38940,EUR
INV-003226,2025-08-21,2025-10-05,45D,2025-09-26,Paid,CLI-0002,Silver,Low,252,59,14868,AUD
INV-005985,2025-04-08,2025-05-08,30D,,Unpaid,CLI-0013,Coal,Medium,492,95,46740,AUD
INV-004217,2025-10-11,2025-11-10,30D,,Overdue,CLI-0002,Coal,Medium,559,90,50310,GBP
INV-014342,2025-05-20,2025-06-19,30D,,Unpaid,CLI-0003,Coal,Low,452,74,33448,GBP
INV-000498,2025-05-10,2025-06-09,30D,,Overdue,CLI-0003,Coal,High,556,78,43368,AUD
INV-018373,2025-01-06,2025-02-20,45D,2025-02-16,Paid,CLI-0011,Iron,High,152,60,9120,AUD
INV-017220,2025-10-16,2025-11-15,30D,,Unpaid,CLI-0001,Silver,Low,688,66,45408,AUD
INV-013563,2025-08-31,2025-09-30,30D,,Unpaid,CLI-0001,Iron,High,691,72,49752,AUD
INV-018424,2025-03-19,2025-04-18,30D,2025-04-08,Paid,CLI-0018,Coal,High,201,88,17688,AUD
INV-017991,2025-02-11,2025-03-28,45D,2025-03-16,Paid,CLI-0002,Silver,High,456,75,34200,EUR
INV-008079,2025-06-29,2025-08-13,45D,,Overdue,CLI-0002,Coal,Medium,63,60,3780,AUD
INV-016379,2025-02-14,2025-03-31,45D,2025-03-03,Paid,CLI-0005,Iron,Medium,676,77,52052,CAD
INV-009231,2025-03-23,2025-05-07,45D,2025-04-16,Paid,CLI-0003,Coal,High,124,90,11160,AUD
INV-008800,2025-08-13,2025-09-12,30D,2025-09-15,Paid,CLI-0003,Coal,High,698,84,58632,AUD
INV-013246,2025-08-05,2025-09-19,45D,2025-08-12,Paid,CLI-0003,Coal,High,513,57,29241,EUR
INV-014140,2025-10-06,2025-11-05,30D,,Overdue,CLI-0003,Coal,Low,805,56,45080,USD
INV-015425,2025-08-19,2025-09-18,30D,2025-08-20,Paid,CLI-0003,Coal,Low,804,97,77988,EUR
INV-001913,2025-03-05,2025-04-19,45D,,Unpaid,CLI-0001,Coal,Medium,347,80,27760,AUD
INV-005382,2025-06-04,2025-07-19,45D,,Overdue,CLI-0008,Coal,Medium,509,93,47337,EUR
INV-017179,2025-02-09,2025-03-26,45D,,Unpaid,CLI-0004,Diamond,Low,842,56,47152,AUD
INV-011709,2025-03-02,2025-04-16,45D,2025-04-09,Paid,CLI-0002,Gold,Medium,156,56,8736,EUR
INV-006635,2025-05-03,2025-06-17,45D,2025-05-09,Paid,CLI-0004,Coal,Low,124,61,7564,USD
INV-008167,2025-08-03,2025-09-17,45D,,Unpaid,CLI-0002,Coal,High,702,86,60372,AUD
INV-004953,2025-03-27,2025-05-11,45D,,Unpaid,CLI-0003,Gold,Low,341,51,17391,USD
INV-007252,2025-04-15,2025-05-15,30D,2025-05-03,Paid,CLI-0002,Silver,Low,90,85,7650,AUD
INV-009858,2025-10-16,2025-11-30,45D,,Unpaid,CLI-0001,Coal,Low,183,82,15006,CAD
INV-004762,2025-01-14,2025-02-28,45D,,Overdue,CLI-0002,Coal,Medium,408,97,39576,CAD
INV-006105,2025-08-02,2025-09-01,30D,,Unpaid,CLI-0002,Nickel,Low,225,88,19800,EUR
INV-008206,2025-03-05,2025-04-04,30D,,Unpaid,CLI-0002,Coal,High,971,53,51463,GBP
INV-000893,2025-04-18,2025-05-18,30D,,Unpaid,CLI-0001,Coal,Medium,849,68,57732,GBP
INV-005940,2025-06-21,2025-08-05,45D,2025-07-31,Paid,CLI-0004,Coal,Low,83,83,6889,CAD
INV-007623,2025-08-18,2025-09-17,30D,2025-09-25,Paid,CLI-0004,Coal,Medium,889,57,50673,EUR
INV-013677,2025-01-19,2025-03-05,45D,,Unpaid,CLI-0001,Coal,Low,441,96,42336,GBP
INV-005140,2025-09-01,2025-10-16,45D,2025-10-06,Paid,CLI-0001,Coal,Medium,540,54,29160,USD
INV-007975,2025-02-01,2025-03-03,30D,2025-03-19,Paid,CLI-0001,Coal,High,200,97,19400,GBP
INV-004222,2025-08-22,2025-10-06,45D,,Unpaid,CLI-0004,Iron,Medium,365,80,29200,EUR
INV-018360,2025-09-17,2025-11-01,45D,2025-10-27,Paid,CLI-0004,Coal,Medium,311,84,26124,CAD
INV-008125,2025-02-09,2025-03-26,45D,,Overdue,CLI-0002,Nickel,Medium,253,80,20240,USD
INV-017171,2025-10-07,2025-11-06,30D,,Unpaid,CLI-0002,Gold,High,257,88,22616,EUR
INV-019361,2025-06-13,2025-07-28,45D,2025-07-20,Paid,CLI-0002,Nickel,Low,650,58,37700,GBP
INV-000690,2025-04-04,2025-05-04,30D,2025-04-10,Paid,CLI-0003,Coal,Low,10,57,570,AUD
INV-019201,2025-01-14,2025-02-13,30D,2025-03-05,Paid,CLI-0004,Gold,Low,284,78,22152,AUD
INV-006547,2025-04-21,2025-05-21,30D,,Unpaid,CLI-0004,Iron,High,154,73,11242,GBP
INV-002044,2025-07-06,2025-08-05,30D,2025-08-13,Paid,CLI-0018,Coal,Medium,855,75,64125,USD
INV-013502,2025-01-14,2025-02-28,45D,,Overdue,CLI-0002,Coal,Medium,847,62,52514,EUR
INV-005499,2025-03-08,2025-04-07,30D,,Overdue,CLI-0003,Coal,Medium,200,65,13000,USD
INV-012486,2025-01-27,2025-02-26,30D,2025-02-28,Paid,CLI-0002,Coal,High,660,93,61380,EUR
INV-016566,2025-01-25,2025-03-11,45D,,Overdue,CLI-0002,Iron,Low,538,57,30666,GBP
INV-012711,2025-08-02,2025-09-01,30D,2025-08-07,Paid,CLI-0002,Coal,Low,211,50,10550,GBP
INV-006963,2025-02-19,2025-03-21,30D,,Unpaid,CLI-0002,Coal,Low,702,61,42822,USD
INV-019637,2025-05-11,2025-06-10,30D,,Unpaid,CLI-0003,Coal,Medium,490,66,32340,USD
INV-019385,2025-06-03,2025-07-03,30D,2025-06-13,Paid,CLI-0003,Coal,Medium,958,98,93884,USD
INV-017241,2025-06-09,2025-07-24,45D,,Unpaid,CLI-0001,Coal,Low,226,70,15820,USD
INV-016161,2025-02-18,2025-03-20,30D,2025-02-28,Paid,CLI-0003,Iron,High,629,65,40885,USD
INV-003377,2025-08-12,2025-09-26,45D,2025-08-28,Paid,CLI-0002,Coal,High,209,52,10868,USD
INV-004155,2025-04-16,2025-05-31,45D,2025-04-29,Paid,CLI-0019,Coal,Medium,964,71,68444,GBP
INV-002817,2025-03-26,2025-04-25,30D,,Overdue,CLI-0003,Iron,High,807,65,52455,CAD
INV-017460,2025-08-15,2025-09-14,30D,2025-09-29,Paid,CLI-0018,Nickel,Low,867,97,84099,CAD
INV-000382,2025-03-31,2025-04-30,30D,,Unpaid,CLI-0003,Coal,Medium,927,86,79722,AUD
INV-002679,2025-01-09,2025-02-23,45D,,Unpaid,CLI-0003,Gold,Medium,581,80,46480,AUD
INV-000346,2025-03-22,2025-04-21,30D,,Overdue,CLI-0002,Coal,Low,971,94,91274,CAD
INV-019886,2025-01-29,2025-03-15,45D,,Overdue,CLI-0002,Coal,High,345,64,22080,CAD
INV-012972,2025-02-11,2025-03-13,30D,2025-03-27,Paid,CLI-0015,Iron,Low,871,61,53131,GBP
INV-014759,2025-01-24,2025-02-23,30D,2025-03-01,Paid,CLI-0003,Coal,High,13,64,832,EUR
INV-009038,2025-08-06,2025-09-20,45D,,Overdue,CLI-0003,Copper,Low,258,88,22704,GBP
INV-013516,2025-01-18,2025-02-17,30D,,Unpaid,CLI-0003,Copper,Medium,993,97,96321,GBP
INV-011315,2025-02-01,2025-03-18,45D,,Unpaid,CLI-0011,Iron,High,502,91,45682,GBP
INV-012986,2025-03-13,2025-04-12,30D,,Overdue,CLI-0004,Iron,Low,947,56,53032,USD
INV-008463,2025-07-10,2025-08-09,30D,2025-08-27,Paid,CLI-0003,Coal,High,514,65,33410,CAD
INV-002512,2025-03-01,2025-03-31,30D,2025-03-22,Paid,CLI-0001,Coal,Low,155,91,14105,GBP
INV-005169,2025-06-06,2025-07-21,45D,2025-07-14,Paid,CLI-0002,Diamond,Low,502,58,29116,CAD
INV-018842,2025-04-11,2025-05-26,45D,2025-05-14,Paid,CLI-0002,Coal,Low,430,51,21930,GBP
INV-006878,2025-01-18,2025-03-04,45D,2025-01-25,Paid,CLI-0003,Iron,High,582,97,56454,EUR
INV-001486,2025-02-22,2025-04-08,45D,,Overdue,CLI-0002,Coal,Medium,64,59,3776,EUR
INV-018346,2025-07-24,2025-09-07,45D,,Overdue,CLI-0002,Coal,Low,25,63,1575,AUD
INV-019996,2025-02-22,2025-04-08,45D,2025-02-24,Paid,CLI-0014,Iron,Medium,314,77,24178,AUD
INV-002197,2025-06-07,2025-07-07,30D,,Overdue,CLI-0003,Coal,Medium,162,55,8910,AUD
INV-014623,2025-10-13,2025-11-12,30D,,Overdue,CLI-0002,Coal,Low,139,79,10981,AUD
INV-008159,2025-10-19,2025-11-18,30D,,Overdue,CLI-0002,Iron,Low,628,73,45844,GBP
INV-014766,2025-02-05,2025-03-07,30D,,Unpaid,CLI-0003,Iron,High,471,55,25905,AUD
INV-004407,2025-09-06,2025-10-21,45D,,Unpaid,CLI-0004,Coal,High,897,71,63687,EUR
INV-016702,2025-07-27,2025-09-10,45D,2025-08-24,Paid,CLI-0001,Silver,High,640,97,62080,AUD
INV-009476,2025-02-09,2025-03-11,30D,,Unpaid,CLI-0011,Manganese,Low,755,66,49830,USD
INV-000443,2025-03-17,2025-05-01,45D,2025-04-19,Paid,CLI-0002,Copper,High,235,77,18095,AUD
INV-004842,2025-08-27,2025-10-11,45D,,Overdue,CLI-0004,Copper,High,542,98,53116,USD
INV-011509,2025-03-22,2025-04-21,30D,,Overdue,CLI-0004,Coal,Medium,726,61,44286,AUD
INV-011731,2025-05-27,2025-06-26,30D,,Overdue,CLI-0001,Copper,Medium,743,89,66127,CAD
INV-012027,2025-05-24,2025-06-23,30D,2025-06-02,Paid,CLI-0003,Iron,High,719,67,48173,EUR
INV-009744,2025-10-20,2025-12-04,45D,,Overdue,CLI-0001,Coal,Low,742,95,70490,USD
INV-016442,2025-01-14,2025-02-28,45D,,Overdue,CLI-0001,Coal,High,682,71,48422,AUD
INV-008307,2025-08-14,2025-09-28,45D,2025-10-03,Paid,CLI-0001,Coal,High,235,59,13865,USD
INV-004379,2025-03-14,2025-04-13,30D,,Overdue,CLI-0003,Copper,Low,215,92,19780,AUD
INV-000738,2025-07-17,2025-08-16,30D,2025-07-18,Paid,CLI-0002,Gold,Low,862,58,49996,EUR
INV-017990,2025-04-28,2025-06-12,45D,2025-06-06,Paid,CLI-0003,Coal,Low,667,83,55361,AUD
INV-006541,2025-06-06,2025-07-21,45D,,Overdue,CLI-0003,Copper,Low,774,77,59598,GBP
INV-013006,2025-07-07,2025-08-06,30D,,Overdue,CLI-0002,Silver,Medium,924,75,69300,AUD
INV-011121,2025-10-10,2025-11-24,45D,2025-11-04,Paid,CLI-0010,Iron,High,852,89,75828,AUD
INV-015517,2025-04-13,2025-05-13,30D,2025-05-07,Paid,CLI-0003,Copper,Low,51,63,3213,USD
INV-009877,2025-08-09,2025-09-23,45D,2025-08-27,Paid,CLI-0001,Iron,Low,391,71,27761,GBP
INV-014431,2025-06-30,2025-07-30,30D,,Overdue,CLI-0002,Coal,High,458,92,42136,AUD
INV-004566,2025-05-01,2025-06-15,45D,,Overdue,CLI-0018,Iron,High,560,65,36400,USD
INV-015580,2025-08-09,2025-09-08,30D,2025-08-09,Paid,CLI-0017,Silver,High,70,80,5600,AUD
INV-009697,2025-09-15,2025-10-30,45D,,Overdue,CLI-0004,Coal,Low,433,91,39403,CAD
INV-010875,2025-01-07,2025-02-06,30D,,Unpaid,CLI-0003,Coal,Low,996,50,49800,GBP
INV-011437,2025-09-17,2025-11-01,45D,,Overdue,CLI-0001,Coal,Low,858,89,76362,CAD
INV-012475,2025-04-28,2025-06-12,45D,,Unpaid,CLI-0004,Coal,Low,880,64,56320,GBP
INV-017797,2025-07-04,2025-08-18,45D,,Unpaid,CLI-0010,Nickel,High,373,98,36554,EUR
INV-013149,2025-09-28,2025-11-12,45D,2025-10-04,Paid,CLI-0003,Iron,Medium,778,51,39678,AUD
INV-016434,2025-07-02,2025-08-16,45D,,Unpaid,CLI-0004,Coal,High,46,77,3542,EUR
INV-009762,2025-02-04,2025-03-06,30D,,Unpaid,CLI-0002,Gold,High,103,96,9888,EUR
INV-007709,2025-08-03,2025-09-17,45D,2025-08-18,Paid,CLI-0001,Iron,Medium,301,86,25886,USD
INV-006187,2025-07-20,2025-09-03,45D,2025-08-12,Paid,CLI-0002,Coal,High,175,91,15925,GBP
INV-014134,2025-07-23,2025-08-22,30D,,Unpaid,CLI-0002,Copper,Low,902,78,70356,AUD
INV-007091,2025-07-25,2025-08-24,30D,,Overdue,CLI-0003,Coal,High,706,96,67776,GBP
INV-008689,2025-09-08,2025-10-23,45D,,Unpaid,CLI-0002,Coal,Medium,133,67,8911,GBP
INV-016855,2025-01-29,2025-02-28,30D,,Unpaid,CLI-0003,Coal,Low,940,52,48880,GBP
INV-005486,2025-02-18,2025-04-04,45D,,Overdue,CLI-0002,Coal,Medium,890,71,63190,AUD
INV-016701,2025-04-16,2025-05-16,30D,2025-04-21,Paid,CLI-0004,Iron,Low,68,98,6664,USD
INV-004597,2025-10-02,2025-11-16,45D,,Overdue,CLI-0004,Coal,Low,918,89,81702,USD
INV-016954,2025-01-05,2025-02-04,30D,,Unpaid,CLI-0008,Iron,Medium,856,51,43656,AUD
INV-017424,2025-03-19,2025-04-18,30D,2025-04-15,Paid,CLI-0002,Coal,Low,426,93,39618,GBP
INV-016591,2025-05-10,2025-06-09,30D,2025-05-22,Paid,CLI-0002,Copper,Medium,727,59,42893,CAD
INV-015593,2025-01-31,2025-03-02,30D,,Overdue,CLI-0001,Iron,High,465,82,38130,USD
INV-011198,2025-08-23,2025-09-22,30D,,Unpaid,CLI-0001,Gold,Low,755,58,43790,USD
INV-008487,2025-04-25,2025-06-09,45D,2025-05-10,Paid,CLI-0001,Coal,High,116,94,10904,EUR
INV-014203,2025-04-29,2025-06-13,45D,,Overdue,CLI-0004,Coal,Low,348,70,24360,EUR
INV-009885,2025-10-12,2025-11-11,30D,,Unpaid,CLI-0003,Coal,Low,30,81,2430,USD
INV-014950,2025-08-30,2025-10-14,45D,,Overdue,CLI-0003,Iron,Medium,139,61,8479,CAD
INV-017260,2025-01-27,2025-03-13,45D,,Overdue,CLI-0001,Coal,Low,984,59,58056,EUR
INV-001710,2025-01-18,2025-03-04,45D,,Overdue,CLI-0003,Nickel,Low,246,84,20664,USD
INV-006368,2025-05-24,2025-06-23,30D,2025-07-05,Paid,CLI-0001,Iron,Medium,589,72,42408,EUR
INV-008422,2025-03-24,2025-05-08,45D,,Unpaid,CLI-0002,Coal,Low,135,85,11475,USD
INV-015035,2025-03-27,2025-04-26,30D,,Overdue,CLI-0004,Coal,Medium,892,97,86524,CAD
INV-002254,2025-03-20,2025-04-19,30D,,Unpaid,CLI-0003,Gold,Low,935,89,83215,EUR
INV-000599,2025-03-23,2025-04-22,30D,,Overdue,CLI-0001,Coal,Medium,476,86,40936,EUR
INV-006595,2025-02-02,2025-03-04,30D,,Unpaid,CLI-0002,Gold,High,961,64,61504,GBP
INV-003383,2025-09-19,2025-11-03,45D,2025-10-04,Paid,CLI-0003,Copper,High,728,53,38584,EUR
INV-008401,2025-04-12,2025-05-27,45D,,Overdue,CLI-0011,Coal,Medium,557,55,30635,USD
INV-000035,2025-07-23,2025-09-06,45D,,Overdue,CLI-0002,Coal,Medium,299,79,23621,AUD
INV-007097,2025-06-22,2025-07-22,30D,,Unpaid,CLI-0001,Coal,Medium,805,76,61180,AUD
INV-006063,2025-04-17,2025-06-01,45D,2025-04-18,Paid,CLI-0007,Coal,High,722,98,70756,USD
INV-005689,2025-06-16,2025-07-16,30D,,Unpaid,CLI-0019,Iron,High,464,78,36192,GBP
INV-011809,2025-08-04,2025-09-18,45D,,Overdue,CLI-0004,Coal,High,60,78,4680,AUD
INV-008772,2025-10-30,2025-12-14,45D,,Unpaid,CLI-0003,Coal,High,429,76,32604,USD
INV-000296,2025-01-21,2025-03-07,45D,,Overdue,CLI-0003,Gold,High,36,64,2304,EUR
INV-000541,2025-05-16,2025-06-30,45D,,Overdue,CLI-0002,Nickel,Low,651,93,60543,EUR
INV-000677,2025-02-12,2025-03-14,30D,,Unpaid,CLI-0003,Coal,High,369,62,22878,USD
INV-005488,2025-06-05,2025-07-05,30D,2025-06-30,Paid,CLI-0003,Coal,Medium,565,85,48025,CAD
INV-010172,2025-08-05,2025-09-04,30D,,Overdue,CLI-0001,Coal,Low,563,68,38284,USD
INV-007738,2025-08-27,2025-09-26,30D,,Unpaid,CLI-0001,Coal,Low,446,68,30328,AUD
INV-012880,2025-08-12,2025-09-11,30D,,Overdue,CLI-0002,Coal,Medium,687,74,50838,CAD
INV-016378,2025-01-02,2025-02-16,45D,2025-02-19,Paid,CLI-0001,Silver,Medium,784,66,51744,EUR
INV-011904,2025-02-03,2025-03-05,30D,,Unpaid,CLI-0003,Copper,Medium,150,80,12000,AUD
INV-011624,2025-07-06,2025-08-20,45D,,Overdue,CLI-0003,Coal,Low,337,90,30330,USD
INV-002878,2025-04-21,2025-06-05,45D,2025-06-09,Paid,CLI-0004,Iron,Medium,898,55,49390,CAD
INV-018255,2025-09-20,2025-10-20,30D,,Overdue,CLI-0003,Coal,Low,972,59,57348,USD
INV-019891,2025-10-23,2025-12-07,45D,,Unpaid,CLI-0002,Coal,Medium,675,80,54000,GBP
INV-000811,2025-10-12,2025-11-11,30D,,Overdue,CLI-0002,Iron,Medium,463,73,33799,CAD
INV-005643,2025-08-06,2025-09-05,30D,,Unpaid,CLI-0004,Coal,High,736,84,61824,EUR
INV-000468,2025-09-27,2025-10-27,30D,2025-10-09,Paid,CLI-0003,Copper,Low,703,88,61864,GBP
INV-017423,2025-04-05,2025-05-20,45D,,Unpaid,CLI-0010,Coal,High,94,52,4888,CAD
INV-019054,2025-07-08,2025-08-07,30D,,Unpaid,CLI-0003,Coal,Low,426,73,31098,CAD
INV-011561,2025-06-27,2025-07-27,30D,,Unpaid,CLI-0004,Coal,High,213,60,12780,AUD
INV-006836,2025-03-15,2025-04-29,45D,,Overdue,CLI-0002,Coal,Medium,784,66,51744,GBP
INV-012582,2025-03-31,2025-05-15,45D,2025-04-23,Paid,CLI-0002,Copper,High,977,86,84022,EUR
INV-006450,2025-05-31,2025-06-30,30D,2025-07-03,Paid,CLI-0004,Coal,High,340,100,34000,CAD
INV-010462,2025-07-31,2025-08-30,30D,,Unpaid,CLI-0015,Iron,High,321,82,26322,GBP
INV-006045,2025-01-04,2025-02-03,30D,,Unpaid,CLI-0004,Gold,High,532,65,34580,USD
INV-005860,2025-09-09,2025-10-24,45D,,Overdue,CLI-0004,Coal,Low,578,74,42772,CAD
INV-016263,2025-02-21,2025-03-23,30D,2025-03-20,Paid,CLI-0002,Coal,Medium,314,65,20410,CAD
INV-017836,2025-03-22,2025-05-06,45D,,Unpaid,CLI-0004,Coal,High,987,58,57246,CAD
INV-016569,2025-02-04,2025-03-21,45D,,Overdue,CLI-0004,Coal,Low,644,58,37352,GBP
INV-013360,2025-10-24,2025-12-08,45D,,Overdue,CLI-0002,Silver,Low,365,54,19710,CAD
INV-019208,2025-09-01,2025-10-16,45D,2025-09-24,Paid,CLI-0002,Coal,High,739,97,71683,AUD
INV-000091,2025-10-26,2025-11-25,30D,,Unpaid,CLI-0006,Coal,Medium,415,76,31540,CAD
INV-001775,2025-04-13,2025-05-28,45D,,Unpaid,CLI-0001,Iron,High,548,75,41100,GBP
INV-014292,2025-04-23,2025-06-07,45D,,Overdue,CLI-0010,Coal,Medium,691,81,55971,GBP
INV-017895,2025-08-31,2025-10-15,45D,2025-09-05,Paid,CLI-0001,Coal,High,696,57,39672,USD
INV-018415,2025-09-05,2025-10-05,30D,2025-10-19,Paid,CLI-0004,Coal,Medium,908,96,87168,USD
INV-016465,2025-05-11,2025-06-25,45D,,Overdue,CLI-0002,Gold,Medium,957,74,70818,GBP
INV-002793,2025-01-27,2025-03-13,45D,,Overdue,CLI-0020,Coal,Medium,688,51,35088,GBP
INV-013741,2025-04-03,2025-05-03,30D,2025-05-13,Paid,CLI-0003,Coal,Low,145,66,9570,USD
INV-010169,2025-05-03,2025-06-02,30D,,Overdue,CLI-0002,Iron,High,698,53,36994,EUR
INV-010871,2025-02-15,2025-04-01,45D,,Unpaid,CLI-0003,Gold,High,16,97,1552,EUR
INV-006196,2025-09-06,2025-10-21,45D,2025-09-23,Paid,CLI-0007,Coal,High,961,75,72075,USD
INV-002015,2025-10-06,2025-11-20,45D,,Unpaid,CLI-0003,Iron,Medium,586,60,35160,USD
INV-011113,2025-10-25,2025-11-24,30D,2025-11-25,Paid,CLI-0003,Coal,Medium,117,83,9711,USD
INV-004528,2025-09-29,2025-11-13,45D,2025-10-17,Paid,CLI-0002,Iron,Medium,129,52,6708,EUR
INV-010359,2025-06-12,2025-07-12,30D,,Unpaid,CLI-0020,Coal,High,268,93,24924,EUR
INV-008992,2025-02-16,2025-04-02,45D,,Unpaid,CLI-0002,Coal,Low,243,100,24300,GBP
INV-015927,2025-01-02,2025-02-16,45D,,Unpaid,CLI-0001,Silver,High,794,57,45258,EUR
INV-015770,2025-05-18,2025-06-17,30D,,Unpaid,CLI-0007,Gold,High,604,56,33824,GBP
INV-019817,2025-05-23,2025-07-07,45D,2025-05-28,Paid,CLI-0001,Copper,Low,559,67,37453,EUR
INV-008834,2025-03-19,2025-05-03,45D,2025-04-18,Paid,CLI-0007,Copper,Low,230,93,21390,AUD
INV-002553,2025-06-28,2025-07-28,30D,,Overdue,CLI-0003,Coal,Medium,781,87,67947,AUD
INV-018656,2025-10-07,2025-11-06,30D,2025-10-19,Paid,CLI-0008,Coal,Medium,291,94,27354,CAD
INV-005230,2025-02-04,2025-03-21,45D,,Unpaid,CLI-0003,Copper,High,557,50,27850,AUD
INV-003529,2025-07-15,2025-08-14,30D,,Unpaid,CLI-0004,Iron,Medium,405,69,27945,AUD
INV-016792,2025-10-11,2025-11-25,45D,,Unpaid,CLI-0002,Silver,Low,636,75,47700,USD
INV-008486,2025-06-08,2025-07-08,30D,,Overdue,CLI-0002,Iron,Medium,977,75,73275,AUD
INV-013257,2025-08-24,2025-10-08,45D,,Overdue,CLI-0003,Gold,High,668,67,44756,GBP
INV-014674,2025-06-10,2025-07-25,45D,2025-07-20,Paid,CLI-0002,Gold,Medium,663,85,56355,GBP
INV-013805,2025-01-16,2025-03-02,45D,2025-03-07,Paid,CLI-0003,Coal,Low,398,61,24278,AUD
INV-018364,2025-03-10,2025-04-09,30D,,Unpaid,CLI-0003,Iron,Low,447,60,26820,CAD
INV-013735,2025-06-01,2025-07-16,45D,,Unpaid,CLI-0003,Coal,Low,615,69,42435,EUR
INV-004142,2025-05-15,2025-06-14,30D,,Unpaid,CLI-0001,Manganese,Medium,10,63,630,AUD
